gene|ChapClass|source
P75949|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AGJ5|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A991|G|./Kerner_2005_GroEL_clients_Standardized.csv
P75821|G|./Kerner_2005_GroEL_clients_Standardized.csv
P29012|G|./Kerner_2005_GroEL_clients_Standardized.csv
P39407|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9Q9|G|./Kerner_2005_GroEL_clients_Standardized.csv
P06987|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9K3|G|./Kerner_2005_GroEL_clients_Standardized.csv
P21151|G|./Kerner_2005_GroEL_clients_Standardized.csv
P08622|G|./Kerner_2005_GroEL_clients_Standardized.csv
P12998|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A817|G|./Kerner_2005_GroEL_clients_Standardized.csv
P23003|G|./Kerner_2005_GroEL_clients_Standardized.csv
P42596|G|./Kerner_2005_GroEL_clients_Standardized.csv
P23908|G|./Kerner_2005_GroEL_clients_Standardized.csv
P33232|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AAI5|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9J8|G|./Kerner_2005_GroEL_clients_Standardized.csv
P30140|G|./Kerner_2005_GroEL_clients_Standardized.csv
P37326|G|./Kerner_2005_GroEL_clients_Standardized.csv
P77444|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A959|G|./Kerner_2005_GroEL_clients_Standardized.csv
P38104|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0C8J8|G|./Kerner_2005_GroEL_clients_Standardized.csv
P07650|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A6J5|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AFK0|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AEJ6|G|./Kerner_2005_GroEL_clients_Standardized.csv
P00944|G|./Kerner_2005_GroEL_clients_Standardized.csv
P25888|G|./Kerner_2005_GroEL_clients_Standardized.csv
P21165|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AGG8|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A8G3|G|./Kerner_2005_GroEL_clients_Standardized.csv
P68767|G|./Kerner_2005_GroEL_clients_Standardized.csv
P08202|G|./Kerner_2005_GroEL_clients_Standardized.csv
P37685|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AC41|G|./Kerner_2005_GroEL_clients_Standardized.csv
P00363|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A9P6|G|./Kerner_2005_GroEL_clients_Standardized.csv
P75864|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0AFI2|G|./Kerner_2005_GroEL_clients_Standardized.csv
P00490|G|./Kerner_2005_GroEL_clients_Standardized.csv
P0A8V2|D|./Mogk_1999_DnaK_clients_Standardized.csv
P15254|D|./Mogk_1999_DnaK_clients_Standardized.csv
P13009|D|./Mogk_1999_DnaK_clients_Standardized.csv
P00968|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0AFG3|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0AFG8|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0A9Q7|D|./Mogk_1999_DnaK_clients_Standardized.csv
P36683|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0A9M0|D|./Mogk_1999_DnaK_clients_Standardized.csv
P25665|D|./Mogk_1999_DnaK_clients_Standardized.csv
Q46834|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0A6A3|D|./Mogk_1999_DnaK_clients_Standardized.csv
P77488|D|./Mogk_1999_DnaK_clients_Standardized.csv
P26616|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0DTT0|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0AC33|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0A6H5|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0A6H1|D|./Mogk_1999_DnaK_clients_Standardized.csv
P00934|D|./Mogk_1999_DnaK_clients_Standardized.csv
P07650|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0A749|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0A9T0|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0A847|D|./Mogk_1999_DnaK_clients_Standardized.csv
P37747|D|./Mogk_1999_DnaK_clients_Standardized.csv
P37759|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0ABU2|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0A7Z4|D|./Mogk_1999_DnaK_clients_Standardized.csv
P00963|D|./Mogk_1999_DnaK_clients_Standardized.csv
P51020|D|./Mogk_1999_DnaK_clients_Standardized.csv
P77580|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0ADI4|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0AEZ1|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0C8J6|D|./Mogk_1999_DnaK_clients_Standardized.csv
P62707|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0A9Q1|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0A7E9|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0CE47|D|./Mogk_1999_DnaK_clients_Standardized.csv
P0CE48|D|./Mogk_1999_DnaK_clients_Standardized.csv
