organism,gene,<pLDDT>,std
Ecoli,P0AFP4,92.9683643122677,12.92952652112927
Ecoli,P0AFP6,97.90874493927129,1.7104173685449224
Ecoli,P0AFP9,87.01633152173913,9.206786950095085
Ecoli,P0AFQ2,87.39530503978776,9.395960951461028
Ecoli,P0AFQ5,96.82242187500005,4.544987236315574
Ecoli,P0AFQ7,97.8648679245283,3.350468072271513
Ecoli,P0AFR0,84.33887043189368,19.62623700026373
Ecoli,P0AFR2,91.98323792486596,6.925627609148578
Ecoli,P0AFR4,95.93810679611649,2.980233229983761
Ecoli,P0AFR7,91.10651877133104,10.741317447549593
Ecoli,P0AFR9,89.51780303030306,10.320283082386688
Ecoli,P0AFS1,88.99606060606064,9.956851406730989
Ecoli,P0AFS3,96.25050000000002,6.360792776847867
Ecoli,P0AFS5,86.31936046511626,9.685642343915603
Ecoli,P0AFS7,80.47386486486484,13.38482672335249
Ecoli,P0AFS9,84.7907727272727,17.77266037135746
Ecoli,P0AFT2,94.954054054054,7.944807741609121
Ecoli,P0AFT5,90.85845188284524,9.339219128028043
Ecoli,P0AFT8,95.7240476190476,3.1403457949751545
Ecoli,P0AFU0,83.20939560439562,17.423224543145274
Ecoli,P0AFU2,82.37649180327865,12.76212289579245
Ecoli,P0AFU4,86.75013513513503,10.989544723280476
Ecoli,P0AFU6,78.3698611111111,15.091972893364314
Ecoli,P0AFU8,95.02755868544598,8.204468818514325
Ecoli,P0AFV0,90.72812169312166,7.585465279664809
Ecoli,P0AFV2,90.43469767441856,7.239357467103431
Ecoli,P0AFV4,85.2264893617021,21.16489281039285
Ecoli,P0AFV8,70.03931506849314,8.361935826335044
Ecoli,P0AFW0,78.33475308641977,19.788736888823475
Ecoli,P0AFW2,87.18454545454544,11.053792902016085
Ecoli,P0AFW4,94.76698529411767,7.36263762678248
Ecoli,P0AFW8,66.58749999999999,14.15796745862639
Ecoli,P0AFX0,94.74694736842102,6.368270702009457
Ecoli,P0AFX4,91.36772151898737,7.380271503593355
Ecoli,P0AFX7,71.03189814814812,20.150664716744785
Ecoli,P0AFX9,91.33144654088048,14.131132089607492
Ecoli,P0AFY2,89.35916317991631,10.437056373482266
Ecoli,P0AFY6,89.93620689655174,10.465106030664757
Ecoli,P0AFY8,88.46132596685085,18.62183342235044
Ecoli,P0AFZ1,82.55065891472871,16.142242285380924
Ecoli,P0AFZ3,82.634303030303,20.752051617428457
Ecoli,P0AFZ5,79.15183431952663,19.87391072246483
Ecoli,P0AFZ7,89.92677018633538,11.968807385484553
Ecoli,P0AG00,90.59318965517237,11.721244829084547
Ecoli,P0AG03,97.91576719576724,1.7817950846211157
Ecoli,P0AG07,97.4983555555556,4.690242112469275
Ecoli,P0AG11,90.96769784172665,10.339659368235804
Ecoli,P0AG14,89.5512034383955,12.606440671448023
Ecoli,P0AG16,91.25546534653463,12.765442639154806
Ecoli,P0AG18,95.80100591715984,11.115715972967326
Ecoli,P0AG20,79.94444892473119,15.114448989119754
Ecoli,P0AG24,83.2420227920227,12.943669955607971
Ecoli,P0AG27,92.2535664335664,7.211612081845026
Ecoli,P0AG30,93.5018138424822,4.445857695419742
Ecoli,P0AG34,85.79893203883496,9.803781954278245
Ecoli,P0AG38,82.392427184466,11.166439530068592
Ecoli,P0AG40,93.21220447284344,6.678211335522179
Ecoli,P0AG44,91.49614173228348,12.896041878708068
Ecoli,P0AG48,95.13466019417474,2.668963587631877
Ecoli,P0AG51,95.2591525423729,4.992333881753135
Ecoli,P0AG55,93.54734463276836,5.8114738700475295
Ecoli,P0AG59,94.40227722772276,2.2881939270737663
Ecoli,P0AG63,93.15380952380951,7.423478344120334
Ecoli,P0AG67,70.1691741472172,11.158916089595255
Ecoli,P0AG71,80.4132210526316,13.752663663281606
Ecoli,P0AG74,96.4065,5.02351332070826
Ecoli,P0AG76,92.91734999999998,10.308008972517438
Ecoli,P0AG78,95.12492401215806,9.70843058307176
Ecoli,P0AG80,94.73018264840192,10.898203298088031
Ecoli,P0AG82,94.87563583815027,12.470746753731705
Ecoli,P0AG84,98.29340136054417,2.958956999684947
Ecoli,P0AG86,89.45612903225808,15.614042826978077
Ecoli,P0AG90,85.83567479674792,8.168767895765754
Ecoli,P0AG93,82.8053250773994,10.6468872819831
Ecoli,P0AG96,79.126062992126,13.072675364778336
Ecoli,P0AG99,65.89154545454545,13.51139291563461
Ecoli,P0AGA2,76.70264108352144,13.697944467726924
Ecoli,P0AGA6,92.47862244897962,8.018083174688995
Ecoli,P0AGB0,94.23981366459628,6.480974446712756
Ecoli,P0AGB3,87.73926056338024,12.035639117233274
Ecoli,P0AGB6,82.34418848167535,19.22874335307164
Ecoli,P0AGC0,89.18507559395253,9.568585295764477
Ecoli,P0AGC3,94.15305426356588,9.735946125084292
Ecoli,P0AGC5,88.60532818532818,17.90503707596056
Ecoli,P0AGC7,72.85518691588781,16.649929715902758
Ecoli,P0AGD1,94.72236994219652,10.19100173430914
Ecoli,P0AGD3,98.2684974093264,2.2718555838861625
Ecoli,P0AGD7,82.69247240618108,13.478559200657104
Ecoli,P0AGE0,81.06707865168535,20.281450660737416
Ecoli,P0AGE4,87.70429951690822,12.357838145879652
Ecoli,P0AGE6,97.6592553191489,5.859064397637493
Ecoli,P0AGE9,97.55487889273356,3.250825192424196
Ecoli,P0AGF2,90.65945578231296,9.2789885372952
Ecoli,P0AGF4,90.27810590631375,10.869315049748918
Ecoli,P0AGF6,96.20255319148929,7.458504062003008
Ecoli,P0AGG0,94.6069538461538,8.367682904035334
Ecoli,P0AGG2,95.02388111888108,6.139400950241425
Ecoli,P0AGG4,95.48194244604316,4.7514167334706405
Ecoli,P0AGG8,98.03889812889815,2.239803004038253
Ecoli,P0AGH1,89.78550802139033,7.656908532255431
Ecoli,P0AGH3,90.8411526479751,9.095911832633451
Ecoli,P0AGH5,91.64324324324323,9.161070449389118
Ecoli,P0AGH8,90.52313479623818,8.54959037043332
Ecoli,P0AGI1,89.9018691588785,11.54140584342712
Ecoli,P0AGI4,88.27498727735369,14.54179824666322
Ecoli,P0AGI8,91.84104803493452,6.70127363520825
Ecoli,P0AGJ2,93.45650655021824,7.26688499221859
Ecoli,P0AGJ5,79.99805797101452,23.562599189740283
Ecoli,P0AGJ7,94.31630573248412,6.4100621822579065
Ecoli,P0AGJ9,93.98799528301898,6.529817782569637
Ecoli,P0AGK1,93.4156206896551,8.758103703246116
Ecoli,P0AGK4,95.69350515463915,3.73916993965269
Ecoli,P0AGK8,89.30944444444445,16.685493560886066
Ecoli,P0AGL2,97.58682170542632,3.242928618158996
Ecoli,P0AGL5,92.76455696202537,13.506128454015814
Ecoli,P0AGL7,93.9697942386832,4.89137634098038
Ecoli,P0AGM0,83.7133524355301,13.294562127837011
Ecoli,P0AGM2,92.62565853658532,7.207197904837933
Ecoli,P0AGM5,93.5379553903346,8.002958601491835
Ecoli,P0AGM7,90.57153846153844,9.174683773393
Ecoli,P0AGM9,88.51952483801296,12.195478616860736
Ecoli,P0C018,94.2417094017094,3.688110323960833
Ecoli,P0C037,97.54531914893616,2.120962097090114
Ecoli,P0C054,79.7751094890511,16.449820406660063
Ecoli,P0C058,82.75119718309858,16.92883079090326
Ecoli,P0C066,90.92108635097487,18.600160696307885
Ecoli,P0C077,93.58452631578946,6.351603157499697
Ecoli,P0C079,88.12126582278482,10.231056513627244
Ecoli,P0C093,95.21994949494952,6.999362705295213
Ecoli,P0C0K3,94.3747865853658,7.96537158371468
Ecoli,P0C0L2,97.4213286713286,2.6523680507407987
Ecoli,P0C0L7,82.77246000000004,11.69515495187644
Ecoli,P0C0L9,92.61045454545454,3.7459410080529385
Ecoli,P0C0R7,94.10961722488037,8.932716483630731
Ecoli,P0C0S1,92.42332167832166,9.089325050604364
Ecoli,P0C0T5,92.72883211678834,12.771772911682296
Ecoli,P0C0U4,91.04386666666667,9.675110802925664
Ecoli,P0C0V0,85.36128691983126,16.21202337557947
Ecoli,P0C7L2,98.09977556109712,1.7440504349651105
Ecoli,P0C8J6,95.58609154929582,5.887364232943044
Ecoli,P0C8J8,96.18447619047625,7.926221820304501
Ecoli,P0C8K0,95.00849765258218,7.903627864702602
Ecoli,P0C960,93.47216748768476,14.544406377654324
Ecoli,P0CB39,91.50589254766038,10.135176740717304
Ecoli,P0CB62,78.84652173913045,16.730545511700825
Ecoli,P0CD93,79.49190476190478,6.241634873628192
Ecoli,P0CE44,86.80126914660828,9.524737464738807
Ecoli,P0CE47,91.5124111675127,7.428621834422591
Ecoli,P0CE48,91.52093908629442,7.521528754408648
Ecoli,P0CE49,92.60205521472396,7.176339985817516
Ecoli,P0CE50,92.4633128834356,7.8675527298721475
Ecoli,P0CE51,92.1815030674847,7.871964652829011
Ecoli,P0CE52,92.63036809815958,7.574641289331777
Ecoli,P0CE53,92.35822085889572,7.744216755339131
Ecoli,P0CE54,92.61420245398776,7.947247727975387
Ecoli,P0CE55,92.86015337423312,6.994653499912508
Ecoli,P0CE56,92.55932515337425,7.642559526035712
Ecoli,P0CE57,92.40622699386502,7.278398423910677
Ecoli,P0CE58,92.20760736196316,7.848081109250153
Ecoli,P0CF07,90.5279120879121,8.731306249779372
Ecoli,P0CF08,88.16450549450549,9.988221223871786
Ecoli,P0CF09,88.83681318681317,9.574024252824527
Ecoli,P0CF10,89.38021978021979,10.079461979582566
Ecoli,P0CF11,89.76483516483516,9.300540851889451
Ecoli,P0CF12,89.43472527472525,8.943835416502981
Ecoli,P0CF25,87.39670658682633,15.595161979837904
Ecoli,P0CF26,86.89946107784428,13.985096783536832
Ecoli,P0CF27,87.64359281437119,16.586753686907155
Ecoli,P0CF28,86.3839520958084,17.87294982030505
Ecoli,P0CF29,86.26946107784433,17.512188236634262
Ecoli,P0CF40,81.63338842975207,16.686984414480715
Ecoli,P0CF41,82.2176859504132,16.748004383911585
Ecoli,P0CF42,80.39760330578514,17.50509479673371
Ecoli,P0CF43,79.86438016528928,17.727409458333394
Ecoli,P0CF44,80.65966942148762,17.28300727265326
Ecoli,P0CF45,83.06603305785124,16.24348008957424
Ecoli,P0CF53,86.97186046511635,14.772409673731971
Ecoli,P0CF54,86.75079734219278,13.78979289433182
Ecoli,P0CF55,86.45966777408641,15.323115295138182
Ecoli,P0CF56,86.58581395348835,14.21203403389779
Ecoli,P0CF57,86.35388704318939,14.527878589782704
Ecoli,P0CF58,86.23156146179396,13.859754875286686
Ecoli,P0CF60,84.70403669724772,16.51645124373655
Ecoli,P0CF66,91.4573737373737,8.375386447994485
Ecoli,P0CF67,91.61393939393936,8.38987410581818
Ecoli,P0CF68,91.53333333333336,8.407054637432047
Ecoli,P0CF69,91.61272727272728,8.307632831863367
Ecoli,P0CF70,91.40000000000002,8.406907693658647
Ecoli,P0CF79,91.87635416666669,8.280799635945618
Ecoli,P0CF80,91.5722222222222,8.136478212385091
Ecoli,P0CF81,91.95402777777775,8.522061795670599
Ecoli,P0CF82,91.44361111111112,8.546778113800732
Ecoli,P0CF83,91.77218749999992,8.541162448913651
Ecoli,P0CF86,61.6007692307692,18.44856637604562
Ecoli,P0CF88,87.79754569190598,11.436810512876493
Ecoli,P0CF89,88.63530026109665,11.210644435965062
Ecoli,P0CF90,89.02070496083554,11.251205436974944
Ecoli,P0CF91,85.96581081081088,13.293218877546911
Ecoli,P0CF92,86.79599999999999,13.918255626179445
Ecoli,P0CF93,85.97883783783786,13.552777834368772
Ecoli,P0CG19,95.27767543859652,6.980684085257595
Ecoli,P0CI31,96.48177777777778,3.8890155598417646
Ecoli,P0CK95,80.8190065789473,16.805100334029515
Ecoli,P0DKB3,70.41166666666665,11.39756718332525
Ecoli,P0DM85,78.17199460916434,16.195926605450374
Ecoli,P0DMC5,78.85473129610119,12.53809749461574
Ecoli,P0DMC7,88.61125000000006,13.15427827223622
Ecoli,P0DMC9,91.25386473429953,9.669724730734409
Ecoli,P0DN74,93.51294117647063,8.77184383642672
Ecoli,P0DP21,80.12184466019416,15.60537545844926
Ecoli,P0DP22,87.64892473118283,9.97187388289032
Ecoli,P0DP63,90.43440000000002,13.77582803222127
Ecoli,P0DP64,97.39005347593586,1.9654563627101629
Ecoli,P0DP69,71.64640776699031,15.789782296154046
Ecoli,P0DP70,89.77573770491806,4.379585263326001
Ecoli,P0DP89,96.18828746177368,5.936318487879249
Ecoli,P0DPC4,86.45727272727272,10.01849026088452
Ecoli,P0DPC5,62.07765957446809,12.29018241866696
Ecoli,P0DPC6,69.55592592592595,11.086901266729884
Ecoli,P0DPC7,74.80137254901962,8.016012655954512
Ecoli,P0DPC8,77.95016129032258,20.42514946381413
Ecoli,P0DPC9,80.6606451612903,17.449189450716407
Ecoli,P0DPD0,94.638,6.035903909109223
Ecoli,P0DPD1,94.25342857142856,5.309871100322569
Ecoli,P0DPM7,65.5304761904762,5.959513783451415
Ecoli,P0DPM8,82.67071428571428,15.430799965816227
Ecoli,P0DPM9,79.20148648648647,15.809232735406544
Ecoli,P0DPN0,94.36916666666666,5.731591486857924
Ecoli,P0DPN1,85.95717948717947,8.86058918823439
Ecoli,P0DPN2,90.18333333333332,10.952935003239322
Ecoli,P0DPN3,90.6238775510204,5.556796102412051
Ecoli,P0DPN4,95.68275862068964,5.600483289830179
Ecoli,P0DPN5,58.45914285714287,6.436643922075528
Ecoli,P0DPN6,70.51761904761906,3.6997373198414585
Ecoli,P0DPN9,87.23111111111113,5.461829047417165
Ecoli,P0DPO0,61.03179104477613,9.875885137035556
Ecoli,P0DPO1,85.83516129032256,11.70932764962376
Ecoli,P0DPO2,59.32333333333333,5.697226420714634
Ecoli,P0DPO3,78.45754385964912,12.889696862046245
Ecoli,P0DPO4,86.90594594594597,12.56289010892677
Ecoli,P0DPO5,71.38147540983606,16.264777476121704
Ecoli,P0DPO7,70.78400000000002,12.769621529238837
Ecoli,P0DPO8,86.42243243243246,12.901726137479264
Ecoli,P0DPO9,85.14904761904764,9.27868879527906
Ecoli,P0DPP0,84.97862068965517,12.197436622769086
Ecoli,P0DPP1,73.13444444444443,12.09556150100901
Ecoli,P0DPP2,64.66307692307691,7.106093143444828
Ecoli,P0DPP3,88.88241379310345,4.57968238258146
Ecoli,P0DPP4,78.25739130434783,4.357803812044804
Ecoli,P0DPP5,86.48444444444446,7.746628577709638
Ecoli,P0DPP6,81.10574468085107,13.046316631024244
Ecoli,P0DPP7,80.95625,10.76699546273903
Ecoli,P0DPP8,67.60076923076923,6.457271347437543
Ecoli,P0DQD7,60.1337037037037,14.003515735316098
Ecoli,P0DSE4,69.1041935483871,7.9591597766118385
Ecoli,P0DSE5,86.03111111111112,8.072225969258135
Ecoli,P0DSE7,74.90157894736842,7.076742681531484
Ecoli,P0DSE8,79.60333333333332,5.999873378293542
Ecoli,P0DSE9,87.48823529411764,9.620502760064122
Ecoli,P0DSF0,67.35785714285714,4.640971540177196
Ecoli,P0DSF2,56.54727272727273,3.675982468325716
Ecoli,P0DSF3,71.78617647058825,7.684594985196369
Ecoli,P0DSF4,76.36232142857143,15.1056366006524
Ecoli,P0DSF5,90.38,5.008789244614879
Ecoli,P0DSF8,56.20895833333332,7.1773153173683655
Ecoli,P0DSG1,71.81450000000001,7.183321985683226
Ecoli,P0DSG2,53.91510638297872,2.688483613046364
Ecoli,P0DSG3,84.52259259259257,11.04356879803726
Ecoli,P0DSG4,81.41473684210526,8.997372346483957
Ecoli,P0DSG5,77.39444444444443,9.622093917543348
Ecoli,P0DSG8,70.2581081081081,10.338602508373675
Ecoli,P0DSG9,73.31374999999998,9.590985703817584
Ecoli,P0DSH0,74.04458333333334,9.524380548171566
Ecoli,P0DSH1,84.29,6.825554922495314
Ecoli,P0DSH3,47.16349999999999,7.981084841674094
Ecoli,P0DSH4,74.68833333333333,7.783673618542854
Ecoli,P0DSH5,76.39631578947368,7.953783747391993
Ecoli,P0DSH6,87.38041666666665,9.723105419209212
Ecoli,P0DSH7,85.47055555555556,8.831819664160205
Ecoli,P0DSH8,87.06249999999999,10.483062231523764
Ecoli,P0DSH9,87.89181818181818,5.393179730298796
Ecoli,P0DSI0,76.835,6.203979569598856
Ecoli,P0DTT0,86.17537067545305,13.031731776699212
Ecoli,P0DTV7,68.98852941176472,9.938065302412603
Ecoli,P10100,75.9070718232044,21.66825060413185
Ecoli,P10121,73.9154527162979,23.592371440518694
Ecoli,P10151,90.12191082802548,11.976638971853166
Ecoli,P10346,95.7915416666666,3.2444416119363115
Ecoli,P10371,96.10444897959188,4.594369158185118
Ecoli,P10378,93.89472014925376,8.614972513840126
Ecoli,P10384,93.4308968609866,14.57086818429399
Ecoli,P10408,86.4600221975582,12.397794897178
Ecoli,P10423,94.27411594202894,11.533685605162445
Ecoli,P10441,94.52918848167532,7.640641342634683
Ecoli,P10442,95.49015151515152,6.269080650244131
Ecoli,P10443,89.0059482758622,8.967622554121393
Ecoli,P10805,90.38280632411062,7.800723567206815
Ecoli,P10902,94.28111111111112,8.372443350320202
Ecoli,P10903,92.5976889848812,10.943946385001327
Ecoli,P10905,88.25125423728802,9.726480513148193
Ecoli,P10906,91.8156583629893,8.432215149328513
Ecoli,P10907,94.7080617977528,4.233142696161881
Ecoli,P10908,97.88149797570853,4.473095526146104
Ecoli,P11071,93.87147058823524,6.939633259408346
Ecoli,P11072,89.74552188552188,9.838965506396136
Ecoli,P11286,88.36805309734517,7.7851685471102785
Ecoli,P11289,86.74917355371902,16.175185136282664
Ecoli,P11290,94.1284593023256,9.062958774823906
Ecoli,P11291,41.85279503105591,6.534196734902469
Ecoli,P11349,96.83021484374991,4.806789484588925
Ecoli,P11350,97.63013333333338,2.445322515424999
Ecoli,P11446,98.44098802395204,1.073436439793123
Ecoli,P11447,95.72352297593004,5.582786028719883
Ecoli,P11454,88.3945011600929,11.150548920321215
Ecoli,P11458,93.14853025936604,12.172332489844363
Ecoli,P11551,87.4240410958904,14.411895735550374
Ecoli,P11553,95.6776059322034,7.803359065213056
Ecoli,P11557,59.581682242990624,17.61982103858438
Ecoli,P11663,93.4339053254438,6.831164759202349
Ecoli,P11664,95.82641350210976,4.206687588871583
Ecoli,P11667,87.230663507109,7.960274801488235
Ecoli,P11864,54.08729113924051,21.232329016075543
Ecoli,P11865,37.23508379888269,9.091928974591216
Ecoli,P11866,48.64361111111111,5.864068152162787
Ecoli,P11868,95.42631840796028,8.411580644173974
Ecoli,P11875,94.1047833622184,5.691814122345181
Ecoli,P11880,95.48772123893808,6.258838167382035
Ecoli,P11988,95.41157446808512,8.170931850669438
Ecoli,P11989,92.0725179856115,7.012393970629203
Ecoli,P12008,94.63523545706384,6.175403046271162
Ecoli,P12281,94.90922141119223,8.811890433902569
Ecoli,P12282,95.34855421686753,7.519946722745048
Ecoli,P12295,95.9148908296944,7.853222274789639
Ecoli,P12758,96.72873517786556,5.719141286622622
Ecoli,P12994,97.94556962025318,1.646159509655419
Ecoli,P12995,98.34491841491848,1.4846188260331132
Ecoli,P12996,91.23361271676296,14.350866037400744
Ecoli,P12998,96.9753125,4.742171554064349
Ecoli,P12999,94.73928286852592,6.836512318495563
Ecoli,P13000,97.24235555555563,3.406907004930853
Ecoli,P13001,95.70832031249998,4.902864109428784
Ecoli,P13009,91.29595762021194,9.407427424627318
Ecoli,P13016,97.20677595628408,6.523303161823866
Ecoli,P13024,92.08313915857596,10.541502974798703
Ecoli,P13029,95.54497245179073,10.97102512151312
Ecoli,P13033,95.60754176610978,5.525917880324797
Ecoli,P13035,95.65918163672652,5.081971100705444
Ecoli,P13036,89.48478036175722,14.320510665718343
Ecoli,P13039,94.9726,7.03537985754856
Ecoli,P13445,82.45630303030308,21.777977303306297
Ecoli,P13458,83.23326335877856,9.486950028277745
Ecoli,P13482,92.29996460176991,16.071335500745047
Ecoli,P13518,85.88224458204331,10.828012422018508
Ecoli,P13656,79.82639910813832,22.58215093316509
Ecoli,P13669,86.93612499999995,14.762538272071472
Ecoli,P13738,89.36247422680418,9.04568613719461
Ecoli,P13857,97.01067039106144,4.568980742510977
Ecoli,P14081,85.54027687296413,8.453509848027796
Ecoli,P14175,90.24305000000004,7.941596986595328
Ecoli,P14176,83.31197740112995,21.023777916868184
Ecoli,P14294,93.70339969372137,11.90511747664596
Ecoli,P14375,84.75752834467126,12.77900854619793
Ecoli,P14377,82.40367741935492,15.107671156300349
Ecoli,P14407,96.49574817518248,5.798649665558657
Ecoli,P14900,95.99609589041104,3.2185503359086423
Ecoli,P15005,88.59535947712413,10.940703837957807
Ecoli,P15006,88.4767816091954,9.371719869912967
Ecoli,P15028,93.96086666666666,11.255043724876812
Ecoli,P15029,94.12682389937108,5.094532675606767
Ecoli,P15030,90.25527108433732,7.188269702234011
Ecoli,P15031,95.10074509803928,4.038612243901811
Ecoli,P15032,77.17779445727474,25.977048372231817
Ecoli,P15033,89.8602197802198,8.521133131327462
Ecoli,P15034,98.56972789115638,1.4333701682871252
Ecoli,P15038,93.7201461988304,4.439367840214547
Ecoli,P15042,88.99347242921019,8.45996298953265
Ecoli,P15043,87.69349753694584,12.07080892057862
Ecoli,P15047,97.16459677419356,2.5955748319739675
Ecoli,P15067,96.53710806697114,4.168736710507525
Ecoli,P15070,81.28153284671528,17.697146493170756
Ecoli,P15078,91.32149786019971,7.565743288547265
Ecoli,P15081,83.0616806722689,9.393301414361993
Ecoli,P15082,93.31167315175104,7.978682390404103
Ecoli,P15254,96.93386872586876,4.645074704436316
Ecoli,P15286,72.50589123867067,15.121800054706297
Ecoli,P15288,95.645237113402,4.226696816037917
Ecoli,P15373,86.48720720720722,13.59129743895638
Ecoli,P15639,96.13597353497153,3.7733087383407087
Ecoli,P15640,95.43745920745924,6.705425269377607
Ecoli,P15723,95.22390099009895,5.639655809848982
Ecoli,P15770,96.2783088235294,3.299407713146286
Ecoli,P15877,94.18744974874372,7.927611416282669
Ecoli,P15977,96.66922190201733,7.069584665908884
Ecoli,P15993,86.58072210065647,12.630159405646864
Ecoli,P16095,95.56110132158588,5.8884049524474005
Ecoli,P16256,88.87888198757759,9.547257830570071
Ecoli,P16384,94.30620253164558,9.081592183746874
Ecoli,P16429,90.35213815789484,10.023534380691892
Ecoli,P16430,91.75866449511405,5.090543814483468
Ecoli,P16431,92.06564147627417,10.305945814933898
Ecoli,P16432,92.16627777777776,10.258759889888983
Ecoli,P16433,87.8076862745098,10.416977457619684
Ecoli,P16456,94.29478386167146,8.703572597613567
Ecoli,P16525,95.27983818770224,4.7827340124672375
Ecoli,P16528,88.19835766423361,15.756148372502397
Ecoli,P16659,95.37867132867125,4.332266560279713
Ecoli,P16676,91.46810958904096,9.261810378907548
Ecoli,P16677,89.46488549618319,10.448921334183618
Ecoli,P16678,95.01527777777784,6.137280329549436
Ecoli,P16679,94.93827433628316,6.764451663965096
Ecoli,P16681,90.78537414965986,13.236505913782166
Ecoli,P16682,93.43227810650885,13.30088206643236
Ecoli,P16684,85.83439834024901,15.616987231798952
Ecoli,P16685,94.49579999999996,7.332176145365485
Ecoli,P16686,96.72206185567003,3.437821156699724
Ecoli,P16687,97.48118644067792,3.5435747940705413
Ecoli,P16688,93.64569395017794,7.422468556016412
Ecoli,P16689,94.82595238095236,7.13721058163631
Ecoli,P16690,91.1202162162162,12.04216492867735
Ecoli,P16691,96.871875,4.716150291043356
Ecoli,P16692,96.95726190476196,2.7308988946271406
Ecoli,P16700,92.57698224852074,12.64401621015893
Ecoli,P16701,89.49364620938627,11.252915870387708
Ecoli,P16703,94.85683168316832,10.5011566797155
Ecoli,P16869,93.44503429355284,16.01850409865087
Ecoli,P16916,81.63859840232392,21.425413025373743
Ecoli,P16917,83.26179305457124,15.2549104911117
Ecoli,P16918,80.45007874015751,22.153521070973035
Ecoli,P16919,82.2718443197755,17.47627410395044
Ecoli,P16926,78.44999999999999,18.003997058479648
Ecoli,P17109,96.57955035971226,3.092364636071873
Ecoli,P17115,94.2221183800623,5.663841303938893
Ecoli,P17117,97.1717916666667,2.538335847216417
Ecoli,P17169,95.13832512315273,5.493485004107506
