Entry	Entry Name	Length
P0AD07	YECF_ECOLI	74
P0AD10	YECJ_ECOLI	83
P0AD21	YEJG_ECOLI	114
P0AD33	YFCZ_ECOLI	94
P0AD37	YFEC_ECOLI	114
P0AD40	YPEB_ECOLI	72
P0AD53	YGAC_ECOLI	114
P0AD74	LPF2_ECOLI	14
P0ADC8	YJIX_ECOLI	67
P0ADD9	YJJY_ECOLI	46
P0ADK0	YIAF_ECOLI	236
P0ADL3	YICN_ECOLI	150
P0ADM6	YIDX_ECOLI	218
P0ADP9	YIHD_ECOLI	89
P0ADS9	YGGN_ECOLI	239
P0ADU7	YQIB_ECOLI	140
P0ADV5	YHBW_ECOLI	335
P0ADW8	YHEV_ECOLI	66
P0ADX1	YHFA_ECOLI	134
P0ADX5	YHFG_ECOLI	55
P0AEG8	DSRB_ECOLI	62
P0AF34	YIIR_ECOLI	146
P0AF48	YJBQ_ECOLI	138
P0AF50	YJBR_ECOLI	118
P0AF56	YJCO_ECOLI	229
P0AF59	YJDI_ECOLI	76
P0AF70	YJEI_ECOLI	117
P0AF73	YJET_ECOLI	65
P0AF76	YJFI_ECOLI	133
P0AF86	YJFY_ECOLI	91
P0AFM4	PSIF_ECOLI	106
P0AFT8	YEIW_ECOLI	84
P0AFU6	YIIF_ECOLI	72
P0CB62	YMIA_ECOLI	46
P0CD93	YMJD_ECOLI	21
P0DPC8	YMCF_ECOLI	62
P0DPC9	YNFQ_ECOLI	62
P0DPM5	YABR_ECOLI	14
P0DPM6	YACM_ECOLI	14
P0DPM7	YADW_ECOLI	21
P0DPM8	YKGS_ECOLI	42
P0DPM9	YKGV_ECOLI	74
P0DPN0	YAHV_ECOLI	24
P0DPN1	YKIC_ECOLI	39
P0DPN2	YKID_ECOLI	27
P0DPN3	YLCJ_ECOLI	49
P0DPN4	YLDA_ECOLI	29
P0DPN5	YBGU_ECOLI	35
P0DPN6	YLIM_ECOLI	21
P0DPN7	YMDG_ECOLI	8
P0DPN8	YMGK_ECOLI	14
P0DPN9	YMGL_ECOLI	36
P0DPO0	YMGM_ECOLI	67
P0DPO1	YMIC_ECOLI	31
P0DPO2	YMJE_ECOLI	54
P0DPO3	YNAL_ECOLI	57
P0DPO4	YNAM_ECOLI	37
P0DPO5	YNCO_ECOLI	61
P0DPO6	YDDY_ECOLI	13
P0DPO7	YNEP_ECOLI	40
P0DPO9	YNFR_ECOLI	21
P0DPP0	YNFS_ECOLI	29
P0DPP1	YNFP_ECOLI	36
P0DPP3	YECU_ECOLI	58
P0DPP4	YQFH_ECOLI	23
P0DPP5	YQFI_ECOLI	27
P0DPP6	YQHI_ECOLI	47
P0DPP7	YQID_ECOLI	56
P0DPP8	YSDD_ECOLI	26
P11289	YFIL_ECOLI	121
P11864	YHAC_ECOLI	395
P11865	YHAB_ECOLI	179
P15033	RACC_ECOLI	91
P17994	YFAA_ECOLI	562
P19381	TRBH_ECOLI	239
P19768	INSJ_ECOLI	173
P21363	YCIE_ECOLI	168
P21418	YDFC_ECOLI	72
P23305	YIGA_ECOLI	235
P24238	YEBB_ECOLI	200
P24252	YBGA_ECOLI	169
P25666	HTRL_ECOLI	285
P25728	YGBA_ECOLI	117
P25907	YDBD_ECOLI	768
P27238	YFED_ECOLI	130
P27840	YIGE_ECOLI	254
P27842	YIGF_ECOLI	126
P28247	BICB_ECOLI	167
P28696	YAAI_ECOLI	134
P28911	YHHH_ECOLI	127
P28915	YBFC_ECOLI	189
P29009	YDFB_ECOLI	42
P29010	YDFD_ECOLI	63
P29013	YCGB_ECOLI	510
P30866	YAFE_ECOLI	207
P31062	NOHD_ECOLI	181
P31063	YEDD_ECOLI	137
P31121	MARB_ECOLI	72
P31433	YICH_ECOLI	569
P31443	YIDF_ECOLI	165
P31455	YIDR_ECOLI	415
P31471	YIEL_ECOLI	389
P31991	YDCD_ECOLI	160
P32106	YIBG_ECOLI	153
P32108	YIBI_ECOLI	120
P32109	YIBJ_ECOLI	233
P32128	YIHF_ECOLI	476
P32134	YIHM_ECOLI	326
P32151	YIIG_ECOLI	351
P32160	YIIQ_ECOLI	199
P32162	YIIS_ECOLI	99
P32167	YIIX_ECOLI	202
P32668	YIJF_ECOLI	205
P32680	YJAG_ECOLI	196
P32681	YJAH_ECOLI	231
P32685	YJBD_ECOLI	90
P32688	YJBG_ECOLI	245
P32690	YJBI_ECOLI	442
P32693	YJBL_ECOLI	84
P32694	YJBM_ECOLI	235
P32700	YJCB_ECOLI	93
P32704	YJCF_ECOLI	430
P33227	STFE_ECOLI	178
P33344	YEHE_ECOLI	93
P33346	YEHI_ECOLI	1210
P33347	YEHK_ECOLI	105
P33352	YEHP_ECOLI	378
P33355	YEHS_ECOLI	156
P33668	YBBC_ECOLI	122
P33669	YBBD_ECOLI	86
P36661	YCCE_ECOLI	418
P36677	YHDN_ECOLI	122
P36682	YACH_ECOLI	617
P37003	YBFG_ECOLI	216
P37052	YCHJ_ECOLI	152
P37348	YECE_ECOLI	272
P37614	YHHL_ECOLI	89
P37615	YHHM_ECOLI	119
P37627	YHIJ_ECOLI	540
P37631	YHIN_ECOLI	400
P37635	YHIS_ECOLI	260
P37691	YIBQ_ECOLI	319
P38394	YDAE_ECOLI	56
P39220	YABP_ECOLI	216
P39221	YABQ_ECOLI	52
P39267	YJCZ_ECOLI	292
P39274	YJDJ_ECOLI	90
P39279	YJEJ_ECOLI	289
P39283	YJEN_ECOLI	104
P39293	YJFK_ECOLI	219
P39295	YJFM_ECOLI	212
P39308	YJFZ_ECOLI	264
P39309	YTFA_ECOLI	108
P39317	YTFI_ECOLI	312
P39342	YJGR_ECOLI	500
P39351	YJGZ_ECOLI	109
P39354	YJHD_ECOLI	76
P39364	SGCQ_ECOLI	268
P39374	YJIC_ECOLI	276
P39381	YJIJ_ECOLI	392
P39385	YJIN_ECOLI	426
P39390	YJIS_ECOLI	54
P39391	YJIT_ECOLI	521
P41065	TRAR_ECOLI	73
P42591	YGJJ_ECOLI	356
P42598	YGJQ_ECOLI	230
P42616	YQJC_ECOLI	122
P42625	YHAL_ECOLI	54
P45421	YHCE_ECOLI	181
P45422	YHCF_ECOLI	238
P45465	YRAN_ECOLI	131
P45469	YRAR_ECOLI	211
P45505	YFAH_ECOLI	68
P45550	YHFX_ECOLI	387
P45551	YHFY_ECOLI	120
P45552	YHFZ_ECOLI	301
P45564	YFEN_ECOLI	254
P45581	STFP_ECOLI	209
P45736	YCJD_ECOLI	117
P45795	YRDB_ECOLI	85
P45804	YHGE_ECOLI	574
P45807	YBAM_ECOLI	53
P46126	YFIM_ECOLI	107
P46142	YGGM_ECOLI	335
P46144	YEDJ_ECOLI	231
P46855	YHHZ_ECOLI	392
P46856	YRHA_ECOLI	138
P46857	YRHB_ECOLI	94
P46879	YQGD_ECOLI	83
P46887	YECH_ECOLI	79
P46890	YBAE_ECOLI	566
P52048	YGGP_ECOLI	425
P52060	YGGU_ECOLI	96
P52096	YAER_ECOLI	129
P52123	YFJH_ECOLI	318
P52124	YFJI_ECOLI	469
P52125	YFJJ_ECOLI	208
P52128	YFJM_ECOLI	87
P52132	YFJQ_ECOLI	273
P52134	YPJK_ECOLI	78
P52135	YFJT_ECOLI	155
P52138	YFJW_ECOLI	567
P52139	YFJX_ECOLI	152
P52644	HSLJ_ECOLI	140
P52645	YDBH_ECOLI	879
P54901	CSIE_ECOLI	426
P55914	YJJZ_ECOLI	78
P56257	YKGL_ECOLI	75
P56259	YIFN_ECOLI	149
P58033	YPJJ_ECOLI	66
P58037	YRHD_ECOLI	51
P58094	YCIX_ECOLI	55
P58095	YPJI_ECOLI	90
P62066	YCEQ_ECOLI	106
P62672	APAG_ECOLI	125
P62768	YAEH_ECOLI	128
P64435	YBCW_ECOLI	68
P64445	YNAJ_ECOLI	85
P64448	YNBE_ECOLI	61
P64451	YDCL_ECOLI	222
P64459	YNCJ_ECOLI	76
P64463	YDFZ_ECOLI	67
P64471	YDHI_ECOLI	78
P64474	YDHL_ECOLI	79
P64476	YDIH_ECOLI	62
P64479	YDIZ_ECOLI	96
P64485	YEAQ_ECOLI	82
P64488	YEAR_ECOLI	119
P64490	YOAC_ECOLI	99
P64493	YOAF_ECOLI	84
P64499	YEBO_ECOLI	95
P64517	YODC_ECOLI	60
P64521	YEET_ECOLI	73
P64526	YEEW_ECOLI	64
P64536	YEIS_ECOLI	79
P64540	YFCL_ECOLI	92
P64542	YPEC_ECOLI	108
P64557	YGFM_ECOLI	259
P64562	YQFE_ECOLI	76
P64570	YQGC_ECOLI	71
P64574	YGHW_ECOLI	95
P64610	YRBL_ECOLI	210
P64616	YHCO_ECOLI	90
P64619	YHDU_ECOLI	59
P64622	YHDV_ECOLI	73
P64624	YHEO_ECOLI	240
P64627	YHFL_ECOLI	55
P64631	YHFU_ECOLI	117
P67338	YOAH_ECOLI	59
P67624	YHEU_ECOLI	72
P67762	YHBP_ECOLI	147
P71296	YAGM_ECOLI	284
P71297	YAGN_ECOLI	146
P71311	YAIS_ECOLI	185
P75616	YAAX_ECOLI	98
P75617	YAAW_ECOLI	237
P75620	YAAY_ECOLI	72
P75672	YAFS_ECOLI	240
P75675	YKFJ_ECOLI	88
P75676	YAFX_ECOLI	152
P75677	YKFF_ECOLI	79
P75684	YAGP_ECOLI	136
P75692	YAHM_ECOLI	81
P75704	YKIA_ECOLI	93
P75711	YBBV_ECOLI	92
P75717	EXOD_ECOLI	87
P75718	REND_ECOLI	61
P75737	YBFP_ECOLI	164
P75769	YBHM_ECOLI	237
P75791	YBIU_ECOLI	421
P75818	YBJP_ECOLI	171
P75821	YBJS_ECOLI	337
P75829	YBJX_ECOLI	330
P75839	YCAP_ECOLI	230
P75874	YCCU_ECOLI	137
P75910	YCDU_ECOLI	328
P75946	YCFL_ECOLI	125
P75967	YMFD_ECOLI	221
P75968	YMFE_ECOLI	234
P75972	YMFI_ECOLI	113
P75973	YMFJ_ECOLI	102
P75974	COHE_ECOLI	224
P75975	CROE_ECOLI	66
P75976	YMFL_ECOLI	185
P75977	YMFM_ECOLI	112
P75978	YMFN_ECOLI	455
P75979	YMFR_ECOLI	60
P75980	BEEE_ECOLI	157
P75982	YMFQ_ECOLI	194
P75988	YCGX_ECOLI	134
P75994	YMGC_ECOLI	82
P76001	YCGJ_ECOLI	122
P76012	YCGY_ECOLI	146
P76023	YCHS_ECOLI	91
P76035	YCIW_ECOLI	375
P76061	YDAG_ECOLI	44
P76063	YDAS_ECOLI	98
P76064	YDAT_ECOLI	140
P76065	YDAU_ECOLI	285
P76066	YDAW_ECOLI	186
P76068	YNAK_ECOLI	87
P76069	YDAY_ECOLI	119
P76073	YNAE_ECOLI	77
P76076	YDBL_ECOLI	108
P76096	MOKB_ECOLI	55
P76118	YNCH_ECOLI	70
P76121	YDDH_ECOLI	189
P76122	YDDJ_ECOLI	111
P76123	YDDK_ECOLI	318
P76148	YNEG_ECOLI	119
P76150	YNEK_ECOLI	371
P76154	YDFK_ECOLI	77
P76155	TFAQ_ECOLI	191
P76156	YDFO_ECOLI	136
P76157	YNFN_ECOLI	51
P76158	RZPQ_ECOLI	165
P76160	YDFR_ECOLI	103
P76162	YDFU_ECOLI	349
P76163	YDFV_ECOLI	101
P76165	YDFX_ECOLI	96
P76177	YDGH_ECOLI	314
P76196	YDIL_ECOLI	118
P76205	ARPB_ECOLI	157
P76206	YDIY_ECOLI	252
P76208	YNIB_ECOLI	178
P76210	YDJO_ECOLI	267
P76222	YNJA_ECOLI	182
P76227	YNJH_ECOLI	90
P76231	YEAC_ECOLI	90
P76235	YEAH_ECOLI	427
P76239	YOAI_ECOLI	34
P76243	YEAO_ECOLI	115
P76275	YEBW_ECOLI	63
P76280	YOBB_ECOLI	218
P76296	YECT_ECOLI	162
P76308	YECR_ECOLI	107
P76322	YEDM_ECOLI	116
P76394	YEGJ_ECOLI	153
P76396	YEGL_ECOLI	219
P76406	YEGR_ECOLI	105
P76418	YEGU_ECOLI	334
P76462	YFAP_ECOLI	258
P76463	YFAQ_ECOLI	549
P76466	YFAT_ECOLI	207
P76481	YFBK_ECOLI	575
P76484	YFBN_ECOLI	238
P76485	YFBO_ECOLI	140
P76486	YFBP_ECOLI	282
P76505	YFDF_ECOLI	352
P76507	YFDI_ECOLI	443
P76508	YFDL_ECOLI	172
P76510	YFDN_ECOLI	164
P76512	YFDP_ECOLI	120
P76513	YFDQ_ECOLI	274
P76515	YFDS_ECOLI	120
P76516	YFDT_ECOLI	101
P76521	YFDY_ECOLI	80
P76537	YFEY_ECOLI	191
P76559	YPFG_ECOLI	347
P76575	YFGJ_ECOLI	71
P76585	YPHG_ECOLI	1093
P76586	YPHH_ECOLI	397
P76612	YPJB_ECOLI	263
P76613	YPJC_ECOLI	160
P76692	YZGL_ECOLI	93
P77136	YQEK_ECOLI	141
P77147	YDHT_ECOLI	270
P77148	YDHS_ECOLI	534
P77162	YKFB_ECOLI	155
P77163	TFAR_ECOLI	191
P77174	YBDM_ECOLI	209
P77180	YKGH_ECOLI	222
P77184	LOMR_ECOLI	51
P77206	YAFZ_ECOLI	273
P77216	YBDN_ECOLI	406
P77219	YAHC_ECOLI	165
P77221	YAHG_ECOLI	472
P77286	YDEU_ECOLI	466
P77296	YBET_ECOLI	184
P77297	YAHE_ECOLI	287
P77301	YBAP_ECOLI	264
P77326	TFAS_ECOLI	114
P77339	YAFT_ECOLI	261
P77381	DJLB_ECOLI	475
P77393	YAHL_ECOLI	271
P77427	YBEU_ECOLI	235
P77453	HYFJ_ECOLI	137
P77460	YBCY_ECOLI	194
P77506	YBDJ_ECOLI	82
P77546	YDAV_ECOLI	248
P77564	YDHW_ECOLI	215
P77598	YBCV_ECOLI	136
P77607	YAGL_ECOLI	232
P77627	YBER_ECOLI	235
P77656	YFDK_ECOLI	146
P77657	YAGK_ECOLI	208
P77658	YNAA_ECOLI	342
P77688	YLBG_ECOLI	123
P77736	YAHD_ECOLI	201
P77759	YLBH_ECOLI	236
P77775	YFCH_ECOLI	297
P78271	YFES_ECOLI	244
Q00042	TNPX_ECOLI	698
Q2EEP9	YAFF_ECOLI	62
Q2EEQ3	YAHH_ECOLI	106
Q2EEQ8	YBFQ_ECOLI	84
Q2EER5	YMJC_ECOLI	60
Q2EES0	YNFO_ECOLI	77
Q2EES3	YOEF_ECOLI	118
Q2EEU2	YJHX_ECOLI	85
Q2M7M3	YSAB_ECOLI	99
Q2M7R5	YIBT_ECOLI	69
Q2M7X4	YICS_ECOLI	97
Q2MB16	YOBH_ECOLI	79
Q46786	YGEF_ECOLI	148
Q46787	YGEG_ECOLI	163
Q46789	YGEI_ECOLI	72
Q46793	YGEN_ECOLI	235
Q46796	YGEP_ECOLI	99
Q46808	YQEB_ECOLI	541
Q46809	YQEC_ECOLI	256
Q46831	YQGA_ECOLI	235
Q46843	YGHS_ECOLI	237
Q46858	YQHG_ECOLI	308
Q46906	YGCP_ECOLI	191
Q46919	YQCC_ECOLI	109
Q46941	YQEH_ECOLI	210
Q46943	YQEJ_ECOLI	160
Q47138	YDFE_ECOLI	306
Q47270	NINE_ECOLI	56
Q47272	YLCG_ECOLI	46
Q47702	YFEK_ECOLI	124
Q47710	YQJK_ECOLI	99
Q47719	YJHV_ECOLI	137
Q6BEX5	YJDP_ECOLI	109
Q7DFU6	YGHX_ECOLI	117
Q7DFV3	YMGG_ECOLI	114
Q9XB42	YKFH_ECOLI	73
Q9Z3A0	YJGW_ECOLI	111
